data_id,age,sex,birth_order,caregiver_education,ethnicity,is_norming,words_produced,words_understood
395303,15,Male,,Some College,Non-Hispanic,true,21,396
395304,15,Female,,Graduate,Non-Hispanic,true,53,267
395305,15,Male,,College,Non-Hispanic,true,12,121
395306,14,Female,,Some College,Non-Hispanic,true,5,174
395307,14,Male,,College,Non-Hispanic,true,0,119
395308,15,Male,,Some College,Non-Hispanic,true,93,396
395309,14,Male,,Graduate,Hispanic,true,2,105
395310,14,Female,,Some Graduate,Non-Hispanic,true,19,268
395311,14,Male,,Graduate,Non-Hispanic,true,43,204
395312,15,Male,,Graduate,Non-Hispanic,true,26,103
395313,14,Female,,Graduate,Non-Hispanic,true,0,45
395314,13,Female,,,,false,6,105
395315,13,Female,,,,false,19,171
395316,13,Male,,,,false,17,57
395317,13,Female,,,,false,23,119
395318,13,Male,,,,false,2,8
395319,13,Female,,,,false,1,4
395320,13,Female,,,,false,22,264
395321,13,Male,,,,false,5,42
395322,13,Male,,,,false,6,147
395323,13,Male,,,,false,15,166
395324,13,Female,,,,false,18,128
395325,13,Female,,,,false,17,126
395326,13,Male,,,,false,1,90
395327,13,Female,,,,false,45,157
395328,13,Female,,,,false,27,146
395329,13,Female,,,,false,4,277
395330,13,Female,,,,false,5,248
395331,13,Male,,,,false,8,82
395332,13,Male,,,,false,14,107
395333,13,Female,,,,false,5,55
395334,13,Male,,,,false,3,104
395335,13,Male,,,,false,37,172
395336,13,Male,,,,false,4,236
395337,13,Female,,,,false,13,189
395338,13,Female,,,,false,10,86
395339,13,Female,,,,false,7,63
395340,13,Female,,,,false,0,60
395341,13,Male,,,,false,0,98
395342,13,Male,,,,false,3,48
395343,13,Female,,,,false,16,127
395344,13,Female,,,,false,3,49
395345,13,Male,,,,false,17,172
395346,13,Female,,,,false,14,120
395347,13,Male,,,,false,0,16
395348,13,Male,,,,false,0,15
395349,13,Male,,,,false,16,143
395350,13,Male,,,,false,9,82
395351,13,Female,,,,false,40,164
395352,13,Female,,,,false,2,42
395353,13,Male,,,,false,27,235
395354,13,Female,,,,false,31,179
395355,13,Male,,,,false,15,108
395356,13,Male,,,,false,7,333
395357,13,Male,,,,false,3,90
395358,13,Female,,,,false,11,56
395359,13,Female,,,,false,18,158
395360,13,Female,,,,false,2,12
395361,14,Male,,,,false,4,32
395362,13,Male,,,,false,313,390
395363,13,Female,,,,false,3,111
395364,13,Male,,,,false,8,65
395365,13,Male,,,,false,22,49
395366,13,Male,,,,false,9,75
395367,13,Male,,,,false,3,35
395368,13,Female,,,,false,7,96
395369,13,Female,,,,false,36,258
395370,13,Male,,,,false,12,85
395371,13,Male,,,,false,7,168
395372,13,Male,,,,false,0,118
395373,13,Male,,,,false,3,81
395374,13,Female,,,,false,13,181
395375,13,Female,,,,false,12,131
395376,13,Female,,,,false,6,98
395377,13,Male,,,,false,14,312
395378,13,Male,,,,false,18,177
395379,14,Female,,,,false,4,85
395380,13,Female,,,,false,16,275
395381,13,Male,,,,false,14,40
395382,13,Male,,,,false,17,54
395383,13,Female,,,,false,0,26
395384,13,Male,,,,false,9,94
395385,13,Female,,,,false,31,93
395386,13,Male,,,,false,63,110
395387,13,Male,,,,false,3,71
395388,13,Male,,,,false,38,135
395389,13,Female,,,,false,10,119
395390,13,Male,,,,false,0,27
395391,13,Female,,,,false,2,171
395392,13,Male,,,,false,10,156
395393,13,Female,,,,false,32,93
395394,13,Female,,,,false,19,229
395395,13,Female,,,,false,50,175
395396,13,Male,,,,false,5,65
395397,13,Male,,,,false,36,133
395398,13,Male,,,,false,12,83
395399,13,Female,,,,false,0,78
395400,13,Female,,,,false,0,101
395401,13,Female,,,,false,118,240
395402,13,Female,,,,false,0,143
395403,13,Female,,,,false,22,119
395404,13,Female,,,,false,13,76
395405,13,Female,,,,false,0,258
395406,13,Male,,,,false,3,72
395407,13,Female,,,,false,7,48
395408,13,Male,,,,false,19,167
395409,13,Female,,,,false,23,94
395410,13,Male,,,,false,44,201
395411,13,Female,,,,false,23,293
395412,13,Male,,,,false,4,46
395413,13,Female,,,,false,1,160
395414,13,Male,,,,false,11,188
395415,13,Female,,,,false,15,213
395416,13,Male,,,,false,16,35
395417,13,Male,,,,false,1,71
395418,13,Female,,,,false,0,208
395419,13,Female,,,,false,7,93
395420,13,Female,,,,false,11,247
395421,13,Female,,,,false,53,255
395422,13,Male,,,,false,3,85
395423,13,Female,,,,false,56,215
395424,13,Female,,,,false,18,112
395425,13,Female,,,,false,44,199
395426,13,Male,,,,false,3,25
395427,13,Female,,,,false,3,12
395428,13,Female,,,,false,8,109
395429,13,Female,,,,false,16,119
395430,13,Female,,,,false,13,64
395431,13,Male,,,,false,4,205
395432,13,Male,,,,false,55,237
395433,13,Male,,,,false,8,57
395434,13,Female,,,,false,7,33
395435,13,Male,,,,false,6,182
395436,13,Male,,,,false,5,148
395437,13,Male,,,,false,8,48
395438,13,Female,,,,false,3,22
395439,13,Male,,,,false,1,187
395440,13,Female,,,,false,3,126
395441,13,Male,,,,false,28,106
395442,13,Male,,,,false,11,90
395443,13,Male,,,,false,3,39
395444,13,Male,,,,false,19,73
395445,13,Female,,,,false,14,83
395446,13,Female,,,,false,4,35
395447,13,Female,,,,false,4,96
395448,13,Male,,,,false,4,22
395449,13,Female,,,,false,36,274
395450,13,Male,,,,false,20,128
395451,13,Female,,,,false,3,233
395452,13,Female,,,,false,4,126
395453,13,Female,,,,false,40,260
395454,13,Male,,,,false,7,54
395455,13,Male,,,,false,15,172
395456,13,Male,,,,false,8,86
395457,13,Male,,,,false,13,52
395458,14,Male,,,,false,1,239
395459,13,Male,,,,false,22,76
395460,13,Male,,,,false,15,91
395461,13,Male,,,,false,0,63
395462,13,Male,,,,false,15,58
395463,13,Male,,,,false,16,272
395464,13,Female,,,,false,5,64
395465,13,Female,,,,false,11,34
395466,13,Male,,,,false,1,45
395467,13,Male,,,,false,12,173
395468,13,Female,,,,false,10,35
395469,13,Female,,,,false,14,227
395470,13,Male,,,,false,22,154
395471,13,Female,,,,false,1,48
395472,13,Male,,,,false,28,249
395473,13,Male,,,,false,19,151
395474,13,Female,,,,false,16,156
395475,13,Female,,,,false,9,269
395476,13,Female,,,,false,35,142
395477,13,Male,,,,false,0,84
395478,13,Female,,,,false,6,114
395479,13,Male,,,,false,5,146
395480,13,Female,,,,false,6,100
395481,14,Female,,,,false,10,160
395482,13,Male,,,,false,4,17
395483,13,Female,,,,false,1,17
395484,13,Female,,,,false,8,103
395485,13,Male,,,,false,1,115
395486,13,Female,,,,false,14,57
395487,13,Male,,,,false,11,82
395488,13,Female,,,,false,6,43
395489,13,Male,,,,false,15,110
395490,13,Female,,,,false,16,138
395491,13,Male,,,,false,12,188
395492,13,Male,,,,false,1,28
395493,13,Female,,,,false,6,28
395494,13,Female,,,,false,41,289
395495,13,Male,,,,false,19,135
395496,13,Female,,,,false,84,208
395497,13,Female,,,,false,16,29
395498,13,Female,,,,false,10,193
395499,13,Female,,,,false,5,199
395500,13,Male,,,,false,12,227
395501,13,Male,,,,false,28,109
395502,13,Male,,,,false,4,55
395503,13,Female,,,,false,35,177
395504,13,Female,,,,false,15,263
395505,13,Female,,,,false,31,93
395506,13,Female,,,,false,14,61
395507,13,Male,,,,false,2,65
395508,13,Female,,,,false,24,88
395509,13,Male,,,,false,1,27
395510,13,Male,,,,false,2,128
395511,13,Female,,,,false,10,57
395512,13,Male,,,,false,31,91
395513,13,Female,,,,false,1,40
395514,13,Male,,,,false,13,80
395515,13,Male,,,,false,11,145
395516,13,Male,,,,false,24,318
395517,13,Female,,,,false,32,113
395518,13,Male,,,,false,6,87
395519,13,Female,,,,false,25,136
395520,13,Male,,,,false,28,215
395521,13,Female,,,,false,58,149
395522,13,Female,,,,false,7,51
395523,13,Female,,,,false,3,70
395524,13,Female,,,,false,33,205
395525,13,Male,,,,false,80,294
395526,13,Male,,,,false,114,220
395527,12,Male,,,,false,6,36
395528,13,Male,,,,false,4,36
395529,13,Male,,,,false,0,94
395530,13,Male,,,,false,30,104
395531,13,Female,,,,false,3,82
395532,14,Male,,,,false,48,278
395533,13,Male,,,,false,3,80
395534,13,Male,,,,false,5,62
395535,13,Female,,,,false,11,45
395536,13,Male,,,,false,3,26
395537,13,Male,,,,false,0,156
395538,13,Female,,,,false,2,80
395539,13,Male,,,,false,2,195
395540,13,Female,,,,false,55,210
395541,13,Female,,,,false,5,154
395542,13,Female,,,,false,17,180
395543,13,Male,,,,false,51,187
395544,13,Male,,,,false,18,153
395545,13,Male,,,,false,33,219
395546,13,Female,,,,false,12,146
395547,13,Male,,,,false,27,168
395548,13,Female,,,,false,36,146
395549,13,Female,,,,false,33,149
395550,13,Male,,,,false,57,160
395551,13,Male,,,,false,7,167
395552,13,Male,,,,false,0,4
395553,13,Male,,,,false,6,62
395554,13,Male,,,,false,4,49
395555,13,Male,,,,false,4,81
395556,13,Male,,,,false,12,84
395557,13,Female,,,,false,69,152
395558,13,Male,,,,false,12,275
395559,13,Male,,,,false,13,140
395560,13,Male,,,,false,4,138
395561,13,Male,,,,false,3,45
395562,13,Male,,,,false,8,53
395563,13,Female,,,,false,2,64
395564,13,Male,,,,false,10,59
395565,13,Female,,,,false,13,58
395566,13,Male,,,,false,1,23
395567,13,Female,,,,false,96,263
395568,13,Male,,,,false,11,95
395569,13,Male,,,,false,6,20
395570,13,Male,,,,false,13,120
395571,13,Female,,,,false,7,52
395572,13,Male,,,,false,10,136
395573,13,Female,,,,false,16,80
395574,13,Male,,,,false,3,105
395575,13,Female,,,,false,7,111
395576,13,Female,,,,false,36,147
395577,13,Male,,,,false,1,49
395578,13,Female,,,,false,25,166
395579,13,Female,,,,false,3,192
395580,13,Female,,,,false,15,177
395581,13,Male,,,,false,27,120
395582,13,Male,,,,false,42,210
395583,13,Female,,,,false,0,14
395584,13,Female,,,,false,10,145
395585,13,Male,,,,false,22,47
395586,13,Male,,,,false,1,30
395587,13,Female,,,,false,3,274
395588,13,Female,,,,false,3,108
395589,13,Male,,,,false,3,156
395590,13,Female,,,,false,21,64
395591,13,Male,,,,false,8,104
395592,13,Female,,,,false,12,42
395593,13,Female,,,,false,15,297
395594,13,Female,,,,false,36,112
395595,13,Female,,,,false,20,235
395596,13,Male,,,,false,7,118
395597,13,Female,,,,false,35,234
395598,13,Female,,,,false,45,206
395599,13,Female,,,,false,0,50
395600,13,Female,,,,false,1,151
395601,13,Male,,,,false,4,73
395602,13,Male,,,,false,7,154
395603,13,Male,,,,false,11,108
395604,13,Male,,,,false,10,92
395605,13,Male,,,,false,0,135
395606,13,Male,,,,false,22,52
395607,13,Female,,,,false,5,64
395608,13,Male,,,,false,4,93
395609,13,Male,,,,false,0,3
395610,13,Female,,,,false,1,18
395611,13,Female,,,,false,5,145
395612,13,Female,,,,false,164,247
395613,13,Male,,,,false,27,105
395614,13,Male,,,,false,7,34
395615,13,Female,,,,false,5,188
395616,13,Female,,,,false,23,266
395617,13,Male,,,,false,8,117
395618,13,Male,,,,false,19,76
395619,13,Male,,,,false,20,55
395620,13,Male,,,,false,27,147
395621,13,Male,,,,false,14,28
395622,13,Female,,,,false,34,136
395623,13,Male,,,,false,4,56
395624,13,Male,,,,false,20,127
395625,13,Female,,,,false,8,272
395626,13,Female,,,,false,12,53
395627,13,Female,,,,false,38,141
395628,13,Male,,,,false,12,137
395629,13,Male,,,,false,24,271
395630,13,Male,,,,false,5,186
395631,13,Male,,,,false,13,204
395632,13,Female,,,,false,15,305
395633,13,Male,,,,false,19,73
395634,13,Male,,,,false,0,87
395635,13,Female,,,,false,28,149
395636,13,Female,,,,false,14,173
395637,13,Male,,,,false,13,65
395638,13,Male,,,,false,13,160
395639,13,Male,,,,false,1,10
395640,13,Male,,,,false,4,39
395641,13,Female,,,,false,17,179
395642,13,Male,,,,false,20,71
395643,13,Female,,,,false,13,89
395644,13,Male,,,,false,13,84
395645,13,Male,,,,false,1,86
395646,13,Female,,,,false,34,101
395647,13,Female,,,,false,18,106
395648,13,Female,,,,false,14,20
395649,13,Female,,,,false,29,191
395650,13,Male,,,,false,16,131
395651,13,Male,,,,false,10,145
395652,13,Male,,,,false,4,128
395653,13,Male,,,,false,4,70
395654,13,Female,,,,false,19,104
395655,13,Male,,,,false,41,274
395656,13,Male,,,,false,5,75
395657,13,Male,,,,false,20,123
395658,13,Male,,,,false,0,23
395659,13,Male,,,,false,8,57
395660,13,Male,,,,false,38,239
395661,13,Female,,,,false,18,145
395662,13,Male,,,,false,28,120
395663,13,Female,,,,false,21,227
395664,13,Male,,,,false,7,86
395665,13,Male,,,,false,3,72
395666,13,Female,,,,false,49,219
395667,13,Female,,,,false,35,123
395668,13,Female,,,,false,28,199
395669,13,Male,,,,false,0,43
395670,13,Male,,,,false,19,118
395671,13,Male,,,,false,5,71
395672,13,Female,,,,false,3,59
395673,13,Male,,,,false,8,163
395674,13,Female,,,,false,12,34
395675,13,Female,,,,false,5,94
395676,13,Male,,,,false,4,113
395677,13,Female,,,,false,4,42
395678,13,Male,,,,false,17,141
395679,13,Female,,,,false,18,165
395680,13,Female,,,,false,22,89
395681,13,Male,,,,false,2,35
395682,13,Male,,,,false,9,220
395683,13,Male,,,,false,22,90
395684,13,Female,,,,false,34,186
395685,13,Female,,,,false,5,64
395686,13,Male,,,,false,24,142
395687,13,Male,,,,false,0,57
395688,13,Female,,,,false,17,195
395689,13,Male,,,,false,45,67
395690,13,Female,,,,false,12,103
395691,13,Female,,,,false,68,248
395692,13,Female,,,,false,26,153
395693,13,Female,,,,false,15,132
395694,13,Male,,,,false,10,105
395695,13,Male,,,,false,1,21
395696,13,Female,,,,false,16,116
395697,13,Female,,,,false,43,90
395698,13,Female,,,,false,7,61
395699,13,Female,,,,false,2,62
395700,13,Male,,,,false,7,149
395701,13,Male,,,,false,31,97
395702,13,Female,,,,false,5,100
395703,13,Male,,,,false,7,18
395704,13,Female,,,,false,2,30
395705,13,Male,,,,false,13,124
395706,13,Male,,,,false,5,141
395707,13,Male,,,,false,27,154
395708,13,Female,,,,false,0,11
395709,13,Male,,,,false,18,126
395710,13,Female,,,,false,4,263
395711,13,Female,,,,false,26,126
395712,13,Female,,,,false,22,49
395713,13,Male,,,,false,1,272
395714,13,Male,,,,false,18,234
395715,13,Male,,,,false,10,144
395716,13,Male,,,,false,28,257
395717,13,Female,,,,false,20,163
395718,13,Female,,,,false,7,34
395719,13,Male,,,,false,2,24
395720,13,Male,,,,false,9,233
395721,13,Male,,,,false,3,27
395722,13,Female,,,,false,4,141
395723,13,Male,,,,false,17,47
395724,13,Female,,,,false,17,96
395725,13,Male,,,,false,0,118
395726,13,Male,,,,false,8,107
395727,13,Female,,,,false,5,93
395728,13,Female,,,,false,22,151
395729,13,Female,,,,false,21,125
395730,13,Female,,,,false,0,58
395731,13,Female,,,,false,4,173
395732,13,Male,,,,false,3,63
395733,13,Male,,,,false,0,9
395734,13,Female,,,,false,14,96
395735,13,Female,,,,false,18,307
395736,13,Male,,,,false,31,97
395737,13,Female,,,,false,79,200
395738,13,Female,,,,false,9,60
395739,13,Male,,,,false,10,184
395740,13,Female,,,,false,43,279
395741,13,Female,,,,false,3,87
395742,13,Male,,,,false,5,51
395743,13,Male,,,,false,11,49
395744,13,Male,,,,false,22,182
395745,13,Female,,,,false,8,132
395746,13,Female,,,,false,23,126
395747,13,Male,,,,false,22,183
395748,13,Male,,,,false,5,141
395749,13,Male,,,,false,17,182
395750,13,Male,,,,false,12,169
395751,13,Male,,,,false,12,283
395752,13,Female,,,,false,2,118
395753,13,Female,,,,false,10,47
395754,13,Female,,,,false,8,199
395755,13,Male,,,,false,12,91
395756,13,Female,,,,false,9,140
395757,13,Male,,,,false,36,153
395758,13,Female,,,,false,24,289
395759,13,Male,,,,false,1,193
395760,13,Male,,,,false,19,124
395761,13,Female,,,,false,10,95
395762,13,Male,,,,false,2,76
395763,13,Male,,,,false,9,40
395764,13,Male,,,,false,5,43
395765,13,Female,,,,false,6,31
395766,13,Male,,,,false,1,11
395767,13,Male,,,,false,8,58
395768,13,Female,,,,false,8,23
395769,13,Male,,,,false,15,200
395770,13,Male,,,,false,5,29
395771,13,Female,,,,false,23,234
395772,13,Female,,,,false,9,62
395773,13,Female,,,,false,56,166
395774,13,Male,,,,false,3,48
395775,13,Male,,,,false,1,134
395776,13,Female,,,,false,12,39
395777,13,Female,,,,false,28,107
395778,13,Male,,,,false,3,31
395779,13,Female,,,,false,24,258
395780,13,Male,,,,false,19,143
395781,13,Male,,,,false,13,171
395782,13,Female,,,,false,14,151
395783,13,Male,,,,false,13,65
395784,13,Male,,,,false,5,109
395785,13,Female,,,,false,10,77
395786,13,Male,,,,false,26,179
395787,13,Male,,,,false,2,51
395788,13,Male,,,,false,19,103
395789,13,Male,,,,false,6,22
395790,13,Male,,,,false,11,99
395791,13,Male,,,,false,11,67
395792,13,Male,,,,false,23,217
395793,13,Female,,,,false,8,157
395794,13,Male,,,,false,4,150
395795,13,Female,,,,false,7,31
395796,13,Female,,,,false,3,42
395797,13,Female,,,,false,10,54
395798,13,Female,,,,false,2,76
395799,13,Female,,,,false,9,91
395800,13,Female,,,,false,34,146
395801,13,Male,,,,false,5,153
395802,13,Female,,,,false,4,22
395803,13,Female,,,,false,10,56
395804,13,Male,,,,false,30,186
395805,13,Male,,,,false,1,173
395806,13,Male,,,,false,8,55
395807,13,Female,,,,false,21,48
395808,13,Female,,,,false,5,50
395809,13,Female,,,,false,7,104
395810,13,Male,,,,false,11,95
395811,13,Female,,,,false,33,131
395812,13,Female,,,,false,8,92
395813,13,Female,,,,false,17,134
395814,13,Male,,,,false,13,51
395815,13,Female,,,,false,5,20
395816,13,Female,,,,false,0,86
395817,13,Female,,,,false,35,150
395818,13,Male,,,,false,10,126
395819,13,Female,,,,false,10,72
395820,13,Male,,,,false,9,234
395821,13,Male,,,,false,5,83
395822,13,Female,,,,false,32,142
395823,13,Male,,,,false,6,258
395824,13,Male,,,,false,7,247
395825,13,Female,,,,false,31,86
395826,13,Male,,,,false,23,88
395827,13,Female,,,,false,4,88
395828,13,Male,,,,false,28,70
395829,13,Male,,,,false,6,134
395830,13,Female,,,,false,25,213
395831,13,Male,,,,false,35,209
395832,13,Male,,,,false,50,254
395833,13,Male,,,,false,0,26
395834,13,Female,,,,false,1,26
395835,13,Female,,,,false,30,104
395836,13,Female,,,,false,9,85
395837,13,Male,,,,false,1,117
395838,13,Male,,,,false,2,104
395839,13,Female,,,,false,2,17
395840,13,Male,,,,false,4,9
395841,13,Male,,,,false,0,35
395842,13,Female,,,,false,17,82
395843,13,Female,,,,false,10,118
395844,13,Female,,,,false,42,217
395845,13,Male,,,,false,5,27
395846,13,Female,,,,false,21,104
395847,13,Male,,,,false,10,41
395848,13,Female,,,,false,3,27
395849,13,Female,,,,false,7,233
395850,13,Female,,,,false,5,72
395851,13,Male,,,,false,0,178
395852,13,Male,,,,false,13,97
395853,13,Male,,,,false,18,45
395854,13,Female,,,,false,14,132
395855,13,Female,,,,false,153,250
395856,13,Male,,,,false,5,94
395857,13,Male,,,,false,3,22
395858,13,Female,,,,false,21,182
395859,13,Female,,,,false,5,15
395860,13,Male,,,,false,14,127
395861,13,Female,,,,false,1,25
395862,13,Male,,,,false,22,234
395863,13,Male,,,,false,8,100
395864,13,Female,,,,false,187,392
395865,13,Female,,,,false,12,82
395866,13,Male,,,,false,9,19
395867,13,Female,,,,false,5,325
395868,13,Male,,,,false,4,27
395869,13,Male,,,,false,2,40
395870,13,Male,,,,false,15,38
395871,13,Male,,,,false,6,339
395872,13,Male,,,,false,1,55
395873,13,Female,,,,false,3,100
395874,13,Female,,,,false,4,51
395875,13,Male,,,,false,2,117
395876,13,Male,,,,false,29,74
395877,13,Male,,,,false,0,152
395878,13,Male,,,,false,15,101
395879,13,Male,,,,false,9,225
395880,13,Male,,,,false,5,62
395881,13,Female,,,,false,10,104
395882,13,Male,,,,false,0,59
395883,13,Female,,,,false,12,50
395884,13,Male,,,,false,2,56
395885,13,Male,,,,false,11,176
395886,13,Male,,,,false,17,52
395887,13,Male,,,,false,11,241
395888,13,Male,,,,false,3,59
395889,13,Female,,,,false,4,117
395890,13,Male,,,,false,3,104
395891,13,Male,,,,false,18,152
395892,13,Female,,,,false,6,177
395893,13,Female,,,,false,2,63
395894,13,Female,,,,false,26,245
395895,13,Male,,,,false,3,70
395896,13,Male,,,,false,14,156
395897,13,Female,,,,false,4,126
395898,13,Female,,,,false,12,108
395899,13,Male,,,,false,0,69
395900,14,Male,,,,false,3,97
395901,13,Female,,,,false,24,218
395902,13,Male,,,,false,16,204
395903,13,Male,,,,false,16,159
395904,13,Female,,,,false,11,83
395905,13,Male,,,,false,30,181
395906,13,Male,,,,false,10,52
395907,13,Female,,,,false,2,147
395908,13,Male,,,,false,9,232
395909,13,Female,,,,false,10,26
395910,13,Female,,,,false,1,40
395911,13,Male,,,,false,56,191
395912,13,Male,,,,false,52,162
395913,13,Male,,,,false,7,147
395914,13,Male,,,,false,26,131
395915,13,Male,,,,false,3,183
395916,13,Female,,,,false,5,54
395917,13,Female,,,,false,79,153
395918,13,Male,,,,false,4,194
395919,13,Female,,,,false,18,123
395920,13,Male,,,,false,3,134
395921,13,Male,,,,false,80,146
395922,13,Female,,,,false,15,81
395923,13,Male,,,,false,16,123
395924,13,Female,,,,false,24,203
395925,13,Female,,,,false,45,183
395926,13,Female,,,,false,18,196
395927,13,Male,,,,false,37,121
395928,13,Female,,,,false,6,96
395929,13,Male,,,,false,3,33
395930,13,Male,,,,false,13,138
395931,13,Female,,,,false,12,86
395932,13,Male,,,,false,10,107
395933,13,Female,,,,false,5,171
395934,13,Male,,,,false,2,66
395935,13,Male,,,,false,4,13
395936,13,Male,,,,false,2,21
395937,13,Male,,,,false,8,96
395938,13,Female,,,,false,23,156
395939,13,Female,,,,false,3,203
395940,13,Female,,,,false,2,64
395941,13,Female,,,,false,9,89
395942,13,Male,,,,false,29,153
395943,13,Female,,,,false,36,199
395944,13,Male,,,,false,19,98
395945,13,Female,,,,false,22,160
395946,13,Female,,,,false,61,216
395947,13,Male,,,,false,0,18
395948,13,Female,,,,false,14,155
395949,13,Male,,,,false,6,66
395950,13,Female,,,,false,46,173
395951,13,Female,,,,false,22,46
395952,13,Male,,,,false,0,171
395953,13,Female,,,,false,6,163
395954,13,Female,,,,false,15,73
395955,13,Male,,Some College,,false,1,91
395956,10,Female,,Graduate,,false,0,0
395957,14,Female,,Graduate,,false,9,123
395958,10,Male,,Some Graduate,,false,0,4
395959,15,Male,,Some Graduate,,false,10,45
395960,15,Female,,Some Graduate,,false,1,1
395961,10,Female,,Some College,,false,1,55
395962,14,Female,,Some Graduate,,false,14,291
395963,14,Male,,Some College,,false,14,126
395964,13,Male,,Graduate,,false,6,179
395965,10,Male,,Graduate,,false,1,15
395966,14,Male,,Graduate,,false,3,39
395967,15,Female,,Graduate,,false,4,27
395968,13,Male,,Some Graduate,,false,21,107
395969,14,Male,,Some Graduate,,false,24,178
395970,13,Male,,Some Graduate,,false,3,53
395971,14,Male,,Some Graduate,,false,4,32
395972,14,Male,,Some Graduate,,false,59,299
395973,10,Female,,Graduate,,false,0,1
395974,9,Male,,Some Graduate,,false,12,102
395975,15,Female,,Graduate,,false,30,162
395976,14,Female,,Secondary,,false,10,94
395977,14,Female,,Some Graduate,,false,20,104
395978,14,Male,,Graduate,,false,16,78
395979,13,Male,,College,,false,2,80
395980,15,Male,,Graduate,,false,34,220
395981,9,Male,,Graduate,,false,0,102
395982,14,Male,,Graduate,,false,0,8
395983,15,Female,,Some College,,false,7,115
395984,14,Male,,Some Graduate,,false,0,23
395985,14,Female,,Graduate,,false,3,23
395986,14,Female,,Graduate,,false,4,17
395987,13,Male,,College,,false,23,119
395988,14,Male,,Some Graduate,,false,18,104
395989,14,Female,,Graduate,,false,12,150
395990,14,Male,,Graduate,,false,15,92
395991,13,Male,,Graduate,,false,7,100
395992,13,Male,,College,,false,6,209
395993,13,Male,,College,,false,38,250
395994,14,Female,,Some Graduate,,false,43,151
395995,9,Male,,Some College,,false,0,8
395996,10,Female,,Some College,,false,1,6
395997,9,Female,,Some Graduate,,false,0,66
395998,14,Female,,Some Graduate,,false,0,171
395999,10,Male,,College,,false,0,11
396000,9,Male,,Some Graduate,,false,6,27
396001,14,Male,,Some Graduate,,false,14,100
396002,10,Male,,Graduate,,false,1,41
396003,9,Female,,Some College,,false,0,83
396004,10,Female,,Graduate,,false,3,10
396005,14,Female,,Graduate,,false,34,177
396006,9,Female,,Some Graduate,,false,4,23
396007,10,Female,,Graduate,,false,0,17
396008,10,Female,,Some Graduate,,false,6,37
396009,9,Female,,College,,false,6,114
396010,9,Male,,Some Graduate,,false,0,144
396011,9,Female,,Some Graduate,,false,0,20
396012,9,Female,,Graduate,,false,1,8
396013,9,Male,,Graduate,,false,3,57
396014,10,Male,,Some Graduate,,false,0,70
396015,14,Male,,Some Graduate,,false,0,183
396016,9,Female,,College,,false,2,29
396017,14,Female,,College,,false,62,295
396018,9,Female,,Graduate,,false,4,60
396019,13,Male,,Graduate,,false,1,24
396020,14,Male,,Some Graduate,,false,1,87
396021,14,Male,,,,false,13,79
396022,14,Male,,Some Graduate,,false,5,150
396023,14,Female,,Graduate,,false,23,259
396024,14,Female,,Some College,,false,51,243
396025,14,Male,,Some Graduate,,false,15,214
396026,14,Male,,Some College,,false,10,19
396027,13,Female,,Some College,,false,14,78
396028,14,Male,,Some Graduate,,false,27,188
396029,15,Male,,Some Graduate,,false,20,134
396030,14,Female,,Graduate,,false,12,80
396031,15,Female,,College,,false,29,239
396032,14,Female,,College,,false,8,20
396033,9,Female,,Some College,,false,5,39
396034,9,Female,,Some Graduate,,false,0,26
396035,15,Male,,Graduate,,false,13,19
396036,9,Female,,Some Graduate,,false,2,84
396037,9,Female,,,,false,2,74
396038,15,Female,,Some Graduate,,false,6,244
396039,9,Male,,Some College,,false,0,24
396040,9,Male,,College,,false,2,160
396041,9,Female,,Graduate,,false,0,6
396042,9,Female,,Graduate,,false,4,36
396043,14,Female,,Some Graduate,,false,22,125
396044,14,Male,,Some College,,false,6,72
396045,9,Male,,Secondary,,false,1,82
396046,9,Male,,Some College,,false,1,1
396047,9,Male,,Some Graduate,,false,0,49
396048,9,Male,,College,,false,0,81
396049,9,Female,,College,,false,1,32
396050,8,Female,,Some Graduate,,false,2,5
396051,9,Male,,Some College,,false,3,47
396052,9,Female,,College,,false,0,11
396053,14,Male,,Some College,,false,47,196
396054,14,Male,,Some Graduate,,false,31,101
396055,10,Male,,Some Graduate,,false,1,40
396056,13,Male,,Some Graduate,,false,76,197
396057,14,Female,,Some Graduate,,false,12,107
396058,14,Female,,Some College,,false,13,126
396059,14,Male,,Some Graduate,,false,4,57
396060,14,Male,,Some Graduate,,false,1,141
396061,14,Male,,College,,false,14,105
396062,14,Male,,Graduate,,false,4,88
396063,14,Female,,Secondary,,false,4,90
396064,14,Female,,College,,false,55,228
396065,14,Male,,Some College,,false,0,16
396066,14,Male,,Some College,,false,4,24
396067,14,Female,,Graduate,,false,29,111
396068,14,Female,,Some Graduate,,false,12,107
396069,14,Male,,Some College,,false,18,102
396070,12,Male,,Graduate,,false,1,10
396071,14,Male,,Some College,,false,9,46
396072,14,Female,,Some College,,false,0,89
396073,14,Male,,Some Graduate,,false,6,99
396074,14,Male,,Some College,,false,0,1
396075,14,Female,,Some College,,false,13,99
396076,13,Male,,Graduate,,false,6,27
396077,14,Male,,Graduate,,false,9,194
396078,14,Female,,Some Graduate,,false,12,91
396079,14,Male,,Some College,,false,8,102
396080,10,Male,,Graduate,,false,0,8
396081,10,Male,,Graduate,,false,2,20
396082,14,Female,,Some Graduate,,false,14,203
396083,14,Male,,Some College,,false,40,182
396084,14,Female,,Graduate,,false,6,89
